timestamp,train_id,track_section,signal_voltage,vibration_hz,speed_kmh,temperature_celsius
2026-06-08T20:07:42.314422,TRAIN_022,SECTION_B,225.19,56.34,81.02,29.57
2026-06-08T20:08:42.314422,TRAIN_004,SECTION_H,221.72,57.76,117.28,38.9
2026-06-08T20:09:42.314422,TRAIN_031,SECTION_A,225.47,52.33,80.57,35.17
2026-06-08T20:10:42.314422,TRAIN_018,SECTION_J,221.85,49.79,116.5,35.68
2026-06-08T20:11:42.314422,TRAIN_038,SECTION_A,230.17,49.18,103.79,33.33
2026-06-08T20:12:42.314422,TRAIN_024,SECTION_C,228.77,54.8,113.99,28.33
2026-06-08T20:13:42.314422,TRAIN_023,SECTION_E,223.48,50.43,102.19,28.32
2026-06-08T20:14:42.314422,TRAIN_022,SECTION_F,223.5,42.12,94.12,30.89
2026-06-08T20:15:42.314422,TRAIN_002,SECTION_D,232.52,42.84,90.54,34.37
2026-06-08T20:16:42.314422,TRAIN_031,SECTION_G,227.74,47.14,77.48,41.48
2026-06-08T20:17:42.314422,TRAIN_011,SECTION_G,221.12,41.36,77.89,33.94
2026-06-08T20:18:42.314422,TRAIN_028,SECTION_B,238.4,44.78,73.39,42.96
2026-06-08T20:19:42.314422,TRAIN_046,SECTION_B,228.1,53.13,83.13,27.41
2026-06-08T20:20:42.314422,TRAIN_032,SECTION_B,231.82,40.25,67.62,30.44
2026-06-08T20:21:42.314422,TRAIN_005,SECTION_B,237.71,52.08,83.26,26.41
2026-06-08T20:22:42.314422,TRAIN_038,SECTION_I,228.04,55.45,110.02,35.2
2026-06-08T20:23:42.314422,TRAIN_010,SECTION_E,236.41,43.4,112.22,26.8
2026-06-08T20:24:42.314422,TRAIN_040,SECTION_H,238.3,43.62,98.57,40.91
2026-06-08T20:25:42.314422,TRAIN_046,SECTION_E,223.48,40.58,75.41,25.8
2026-06-08T20:26:42.314422,TRAIN_024,SECTION_E,237.85,50.25,74.42,34.51
2026-06-08T20:27:42.314422,TRAIN_035,SECTION_A,222.4,53.09,76.68,33.41
2026-06-08T20:28:42.314422,TRAIN_044,SECTION_F,225.5,49.14,90.0,29.04
2026-06-08T20:29:42.314422,TRAIN_048,SECTION_D,236.16,47.79,118.59,36.74
2026-06-08T20:30:42.314422,TRAIN_023,SECTION_C,238.01,49.09,66.55,32.72
2026-06-08T20:31:42.314422,TRAIN_017,SECTION_F,233.68,55.63,90.03,28.96
2026-06-08T20:32:42.314422,TRAIN_001,SECTION_B,222.1,40.67,100.93,41.53
2026-06-08T20:33:42.314422,TRAIN_031,SECTION_H,230.46,55.68,74.74,38.21
2026-06-08T20:34:42.314422,TRAIN_031,SECTION_A,231.45,53.33,118.15,25.24
2026-06-08T20:35:42.314422,TRAIN_042,SECTION_I,225.64,44.83,80.94,35.04
2026-06-08T20:36:42.314422,TRAIN_042,SECTION_H,239.83,50.49,115.94,30.43
2026-06-08T20:37:42.314422,TRAIN_034,SECTION_A,226.71,40.99,95.84,43.3
2026-06-08T20:38:42.314422,TRAIN_009,SECTION_J,224.21,47.59,60.24,39.51
2026-06-08T20:39:42.314422,TRAIN_022,SECTION_I,222.2,43.48,78.67,37.23
2026-06-08T20:40:42.314422,TRAIN_013,SECTION_B,227.57,40.45,61.29,26.78
2026-06-08T20:41:42.314422,TRAIN_025,SECTION_C,233.85,47.14,82.89,43.61
2026-06-08T20:42:42.314422,TRAIN_048,SECTION_B,224.63,54.52,115.95,27.88
2026-06-08T20:43:42.314422,TRAIN_018,SECTION_H,235.39,58.42,106.74,34.01
2026-06-08T20:44:42.314422,TRAIN_012,SECTION_B,222.71,53.25,97.21,38.62
2026-06-08T20:45:42.314422,TRAIN_040,SECTION_J,228.81,48.04,92.31,34.9
2026-06-08T20:46:42.314422,TRAIN_017,SECTION_B,234.05,59.99,82.35,42.65
2026-06-08T20:47:42.314422,TRAIN_015,SECTION_A,222.71,45.66,72.69,41.71
2026-06-08T20:48:42.314422,TRAIN_042,SECTION_G,231.96,43.74,63.75,27.71
2026-06-08T20:49:42.314422,TRAIN_015,SECTION_B,235.98,49.27,71.41,37.35
2026-06-08T20:50:42.314422,TRAIN_015,SECTION_J,231.91,50.1,81.09,26.04
2026-06-08T20:51:42.314422,TRAIN_039,SECTION_E,230.23,47.1,91.2,39.41
2026-06-08T20:52:42.314422,TRAIN_013,SECTION_E,236.77,53.91,72.26,39.72
2026-06-08T20:53:42.314422,TRAIN_017,SECTION_C,239.71,43.68,118.46,31.89
2026-06-08T20:54:42.314422,TRAIN_032,SECTION_C,223.63,50.21,64.61,40.73
2026-06-08T20:55:42.314422,TRAIN_009,SECTION_C,233.83,50.0,65.69,38.05
2026-06-08T20:56:42.314422,TRAIN_040,SECTION_F,221.61,56.48,100.96,35.08
2026-06-08T20:57:42.314422,TRAIN_020,SECTION_D,220.86,58.54,105.3,34.11
2026-06-08T20:58:42.314422,TRAIN_026,SECTION_C,225.62,53.27,118.35,27.18
2026-06-08T20:59:42.314422,TRAIN_027,SECTION_B,239.42,46.11,91.83,35.62
2026-06-08T21:00:42.314422,TRAIN_021,SECTION_C,231.04,53.79,69.96,28.12
2026-06-08T21:01:42.314422,TRAIN_018,SECTION_D,225.37,45.03,116.28,38.12
2026-06-08T21:02:42.314422,TRAIN_013,SECTION_F,222.65,59.33,118.81,36.89
2026-06-08T21:03:42.314422,TRAIN_016,SECTION_D,238.4,56.45,115.41,30.81
2026-06-08T21:04:42.314422,TRAIN_009,SECTION_H,227.25,48.62,112.3,29.94
2026-06-08T21:05:42.314422,TRAIN_012,SECTION_C,226.13,55.69,64.65,34.52
2026-06-08T21:06:42.314422,TRAIN_044,SECTION_C,237.16,48.17,111.29,35.25
2026-06-08T21:07:42.314422,TRAIN_038,SECTION_C,232.09,41.49,117.19,40.96
2026-06-08T21:08:42.314422,TRAIN_019,SECTION_H,223.37,54.14,93.14,31.08
2026-06-08T21:09:42.314422,TRAIN_007,SECTION_D,228.43,48.09,106.36,33.07
2026-06-08T21:10:42.314422,TRAIN_035,SECTION_A,238.56,58.61,99.65,31.87
2026-06-08T21:11:42.314422,TRAIN_048,SECTION_B,238.02,46.13,77.28,32.88
2026-06-08T21:12:42.314422,TRAIN_018,SECTION_J,221.4,56.87,95.25,36.34
2026-06-08T21:13:42.314422,TRAIN_016,SECTION_B,225.37,53.61,113.36,36.15
2026-06-08T21:14:42.314422,TRAIN_039,SECTION_C,223.09,57.07,89.78,32.23
2026-06-08T21:15:42.314422,TRAIN_004,SECTION_F,230.68,45.84,95.41,37.05
2026-06-08T21:16:42.314422,TRAIN_025,SECTION_H,235.0,49.23,91.89,37.32
2026-06-08T21:17:42.314422,TRAIN_032,SECTION_A,225.91,56.46,76.94,35.54
2026-06-08T21:18:42.314422,TRAIN_040,SECTION_I,235.16,52.88,98.62,34.05
2026-06-08T21:19:42.314422,TRAIN_013,SECTION_A,233.37,47.2,90.57,26.56
2026-06-08T21:20:42.314422,TRAIN_045,SECTION_J,234.56,26.03,73.95,35.83
2026-06-08T21:21:42.314422,TRAIN_017,SECTION_B,238.96,59.92,113.72,39.25
2026-06-08T21:22:42.314422,TRAIN_049,SECTION_C,228.49,54.84,117.0,29.31
2026-06-08T21:23:42.314422,TRAIN_037,SECTION_G,226.85,52.29,63.32,40.56
2026-06-08T21:24:42.314422,TRAIN_006,SECTION_I,233.68,56.56,97.34,36.73
2026-06-08T21:25:42.314422,TRAIN_019,SECTION_C,236.15,48.84,84.9,29.75
2026-06-08T21:26:42.314422,TRAIN_013,SECTION_H,223.83,59.0,91.56,28.26
2026-06-08T21:27:42.314422,TRAIN_026,SECTION_I,236.94,51.04,82.43,29.91
2026-06-08T21:28:42.314422,TRAIN_014,SECTION_J,221.16,46.54,88.46,40.18
2026-06-08T21:29:42.314422,TRAIN_031,SECTION_G,220.13,41.72,79.41,30.01
2026-06-08T21:30:42.314422,TRAIN_004,SECTION_D,223.17,47.51,67.06,38.66
2026-06-08T21:31:42.314422,TRAIN_039,SECTION_D,239.57,51.37,78.12,35.92
2026-06-08T21:32:42.314422,TRAIN_008,SECTION_D,230.47,54.06,100.22,35.94
2026-06-08T21:33:42.314422,TRAIN_025,SECTION_F,220.93,57.5,63.02,42.05
2026-06-08T21:34:42.314422,TRAIN_013,SECTION_D,239.94,58.88,82.96,42.49
2026-06-08T21:35:42.314422,TRAIN_032,SECTION_E,234.9,42.05,62.54,35.74
2026-06-08T21:36:42.314422,TRAIN_038,SECTION_I,236.76,52.02,81.38,26.31
2026-06-08T21:37:42.314422,TRAIN_038,SECTION_G,224.26,53.33,65.26,28.22
2026-06-08T21:38:42.314422,TRAIN_028,SECTION_H,222.11,43.44,80.38,43.97
2026-06-08T21:39:42.314422,TRAIN_030,SECTION_E,230.3,50.91,110.29,27.69
2026-06-08T21:40:42.314422,TRAIN_003,SECTION_E,235.44,46.7,96.8,41.71
2026-06-08T21:41:42.314422,TRAIN_028,SECTION_G,232.76,41.55,100.94,35.81
2026-06-08T21:42:42.314422,TRAIN_003,SECTION_H,232.62,41.32,90.23,27.28
2026-06-08T21:43:42.314422,TRAIN_045,SECTION_I,235.14,55.18,115.34,43.39
2026-06-08T21:44:42.314422,TRAIN_034,SECTION_B,224.54,52.31,92.47,43.56
2026-06-08T21:45:42.314422,TRAIN_016,SECTION_C,233.23,54.3,66.26,37.31
2026-06-08T21:46:42.314422,TRAIN_022,SECTION_B,227.84,53.71,115.99,32.78
2026-06-08T21:47:42.314422,TRAIN_032,SECTION_J,221.4,42.69,67.98,37.15
2026-06-08T21:48:42.314422,TRAIN_038,SECTION_G,224.04,43.03,119.95,37.56
2026-06-08T21:49:42.314422,TRAIN_008,SECTION_B,235.88,45.05,86.12,37.44
2026-06-08T21:50:42.314422,TRAIN_008,SECTION_B,237.92,47.98,64.41,39.67
2026-06-08T21:51:42.314422,TRAIN_006,SECTION_B,225.66,58.78,111.85,26.34
2026-06-08T21:52:42.314422,TRAIN_014,SECTION_D,223.81,53.48,65.57,27.05
2026-06-08T21:53:42.314422,TRAIN_032,SECTION_A,220.53,45.1,70.47,30.66
2026-06-08T21:54:42.314422,TRAIN_035,SECTION_B,238.95,41.12,85.04,31.99
2026-06-08T21:55:42.314422,TRAIN_010,SECTION_C,233.68,53.68,100.57,37.76
2026-06-08T21:56:42.314422,TRAIN_003,SECTION_G,239.14,52.51,67.27,28.44
2026-06-08T21:57:42.314422,TRAIN_012,SECTION_J,237.28,53.52,97.36,35.82
2026-06-08T21:58:42.314422,TRAIN_049,SECTION_A,226.81,45.22,106.82,28.71
2026-06-08T21:59:42.314422,TRAIN_031,SECTION_F,222.25,50.34,67.41,32.11
2026-06-08T22:00:42.314422,TRAIN_029,SECTION_C,229.98,47.23,98.85,43.71
2026-06-08T22:01:42.314422,TRAIN_005,SECTION_C,220.54,56.35,117.53,42.91
2026-06-08T22:02:42.314422,TRAIN_025,SECTION_D,223.0,41.39,118.04,44.06
2026-06-08T22:03:42.314422,TRAIN_041,SECTION_D,224.67,45.51,69.7,36.83
2026-06-08T22:04:42.314422,TRAIN_031,SECTION_G,233.31,52.06,105.58,35.03
2026-06-08T22:05:42.314422,TRAIN_021,SECTION_C,230.2,44.1,110.8,41.98
2026-06-08T22:06:42.314422,TRAIN_020,SECTION_H,226.05,53.45,113.34,26.59
2026-06-08T22:07:42.314422,TRAIN_039,SECTION_H,231.3,42.74,79.42,44.57
2026-06-08T22:08:42.314422,TRAIN_022,SECTION_G,222.5,40.46,76.21,34.25
2026-06-08T22:09:42.314422,TRAIN_004,SECTION_B,235.11,57.27,62.87,38.52
2026-06-08T22:10:42.314422,TRAIN_013,SECTION_E,234.24,46.67,83.97,39.57
2026-06-08T22:11:42.314422,TRAIN_045,SECTION_F,224.33,43.14,67.44,37.58
2026-06-08T22:12:42.314422,TRAIN_042,SECTION_J,232.13,43.45,107.18,42.83
2026-06-08T22:13:42.314422,TRAIN_050,SECTION_D,230.07,57.72,68.58,30.76
2026-06-08T22:14:42.314422,TRAIN_049,SECTION_J,221.22,53.09,109.13,35.65
2026-06-08T22:15:42.314422,TRAIN_020,SECTION_E,225.56,59.13,66.46,33.61
2026-06-08T22:16:42.314422,TRAIN_013,SECTION_I,239.99,56.0,88.84,39.08
2026-06-08T22:17:42.314422,TRAIN_017,SECTION_G,221.99,55.35,83.08,32.9
2026-06-08T22:18:42.314422,TRAIN_036,SECTION_B,230.13,50.0,96.09,42.86
2026-06-08T22:19:42.314422,TRAIN_033,SECTION_A,236.99,56.42,91.13,34.81
2026-06-08T22:20:42.314422,TRAIN_001,SECTION_B,226.01,48.25,95.92,35.72
2026-06-08T22:21:42.314422,TRAIN_015,SECTION_C,225.21,56.54,60.06,34.87
2026-06-08T22:22:42.314422,TRAIN_013,SECTION_B,237.82,55.15,67.65,37.45
2026-06-08T22:23:42.314422,TRAIN_017,SECTION_C,226.1,53.57,91.03,35.21
2026-06-08T22:24:42.314422,TRAIN_024,SECTION_J,233.03,46.59,73.78,43.75
2026-06-08T22:25:42.314422,TRAIN_008,SECTION_I,234.81,52.61,64.58,27.62
2026-06-08T22:26:42.314422,TRAIN_050,SECTION_D,235.77,50.14,73.06,25.27
2026-06-08T22:27:42.314422,TRAIN_027,SECTION_I,239.9,49.23,106.79,35.44
2026-06-08T22:28:42.314422,TRAIN_045,SECTION_C,236.06,59.8,92.5,40.29
2026-06-08T22:29:42.314422,TRAIN_023,SECTION_A,233.14,50.09,71.4,37.96
2026-06-08T22:30:42.314422,TRAIN_046,SECTION_E,237.91,40.64,60.96,44.25
2026-06-08T22:31:42.314422,TRAIN_008,SECTION_J,238.11,52.53,81.46,28.65
2026-06-08T22:32:42.314422,TRAIN_008,SECTION_J,239.46,54.56,81.45,38.88
2026-06-08T22:33:42.314422,TRAIN_026,SECTION_B,235.53,57.7,104.11,41.32
2026-06-08T22:34:42.314422,TRAIN_047,SECTION_D,223.9,52.65,115.17,43.24
2026-06-08T22:35:42.314422,TRAIN_013,SECTION_B,234.2,40.39,82.32,35.57
2026-06-08T22:36:42.314422,TRAIN_039,SECTION_B,221.5,42.39,101.29,32.26
2026-06-08T22:37:42.314422,TRAIN_037,SECTION_C,226.36,43.22,98.09,44.11
2026-06-08T22:38:42.314422,TRAIN_049,SECTION_E,222.32,44.23,85.32,40.83
2026-06-08T22:39:42.314422,TRAIN_028,SECTION_D,239.0,56.0,63.95,34.42
2026-06-08T22:40:42.314422,TRAIN_025,SECTION_B,226.78,46.2,88.41,38.02
2026-06-08T22:41:42.314422,TRAIN_016,SECTION_J,234.26,46.25,81.25,30.57
2026-06-08T22:42:42.314422,TRAIN_002,SECTION_B,231.43,55.11,93.01,37.3
2026-06-08T22:43:42.314422,TRAIN_018,SECTION_F,222.15,48.25,67.52,35.8
2026-06-08T22:44:42.314422,TRAIN_017,SECTION_G,231.23,41.29,103.45,25.78
2026-06-08T22:45:42.314422,TRAIN_030,SECTION_J,233.22,51.7,107.27,42.31
2026-06-08T22:46:42.314422,TRAIN_039,SECTION_F,237.63,42.6,83.31,34.8
2026-06-08T22:47:42.314422,TRAIN_013,SECTION_G,221.4,51.43,70.52,69.77
2026-06-08T22:48:42.314422,TRAIN_032,SECTION_A,225.91,55.59,97.41,30.67
2026-06-08T22:49:42.314422,TRAIN_050,SECTION_F,233.85,58.59,117.35,28.93
2026-06-08T22:50:42.314422,TRAIN_029,SECTION_C,220.69,41.34,102.03,30.83
2026-06-08T22:51:42.314422,TRAIN_046,SECTION_A,224.07,46.08,67.41,38.0
2026-06-08T22:52:42.314422,TRAIN_030,SECTION_H,224.37,53.05,83.83,26.95
2026-06-08T22:53:42.314422,TRAIN_018,SECTION_D,233.39,46.31,114.92,31.66
2026-06-08T22:54:42.314422,TRAIN_013,SECTION_J,225.72,49.02,98.07,44.57
2026-06-08T22:55:42.314422,TRAIN_043,SECTION_H,231.99,40.4,68.83,30.43
2026-06-08T22:56:42.314422,TRAIN_021,SECTION_J,239.31,53.87,103.48,44.33
2026-06-08T22:57:42.314422,TRAIN_030,SECTION_D,235.86,57.67,81.21,27.1
2026-06-08T22:58:42.314422,TRAIN_021,SECTION_D,226.66,59.54,89.37,40.88
2026-06-08T22:59:42.314422,TRAIN_048,SECTION_J,229.45,56.61,84.9,33.79
2026-06-08T23:00:42.314422,TRAIN_017,SECTION_D,224.01,40.64,103.54,28.9
2026-06-08T23:01:42.314422,TRAIN_040,SECTION_F,220.31,53.04,73.07,40.75
2026-06-08T23:02:42.314422,TRAIN_019,SECTION_I,225.79,49.91,83.3,25.14
2026-06-08T23:03:42.314422,TRAIN_015,SECTION_E,227.39,58.76,104.67,31.94
2026-06-08T23:04:42.314422,TRAIN_009,SECTION_J,231.29,58.04,102.29,9.62
2026-06-08T23:05:42.314422,TRAIN_010,SECTION_H,238.88,59.76,72.1,29.62
2026-06-08T23:06:42.314422,TRAIN_044,SECTION_H,238.96,57.24,81.04,31.65
2026-06-08T23:07:42.314422,TRAIN_031,SECTION_D,221.4,50.94,60.86,26.83
2026-06-08T23:08:42.314422,TRAIN_023,SECTION_J,232.29,34.62,91.81,42.06
2026-06-08T23:09:42.314422,TRAIN_030,SECTION_I,220.85,59.29,76.86,33.44
2026-06-08T23:10:42.314422,TRAIN_033,SECTION_I,232.96,51.56,60.71,27.91
2026-06-08T23:11:42.314422,TRAIN_009,SECTION_E,222.35,56.8,85.48,28.98
2026-06-08T23:12:42.314422,TRAIN_047,SECTION_F,238.93,58.84,115.61,30.5
2026-06-08T23:13:42.314422,TRAIN_001,SECTION_E,237.29,51.41,115.4,29.59
2026-06-08T23:14:42.314422,TRAIN_044,SECTION_C,220.45,43.18,82.33,35.07
2026-06-08T23:15:42.314422,TRAIN_035,SECTION_H,235.64,43.11,86.95,43.1
2026-06-08T23:16:42.314422,TRAIN_011,SECTION_I,232.72,42.31,74.56,28.68
2026-06-08T23:17:42.314422,TRAIN_034,SECTION_D,229.91,49.53,64.1,34.07
2026-06-08T23:18:42.314422,TRAIN_016,SECTION_I,232.05,49.6,165.56,38.28
2026-06-08T23:19:42.314422,TRAIN_009,SECTION_I,233.57,52.35,108.0,28.68
2026-06-08T23:20:42.314422,TRAIN_032,SECTION_G,237.69,49.66,112.81,28.08
2026-06-08T23:21:42.314422,TRAIN_015,SECTION_H,235.35,59.46,116.12,28.11
2026-06-08T23:22:42.314422,TRAIN_012,SECTION_C,231.51,45.83,114.96,42.64
2026-06-08T23:23:42.314422,TRAIN_033,SECTION_E,236.49,57.48,61.64,39.23
2026-06-08T23:24:42.314422,TRAIN_045,SECTION_C,239.74,42.01,118.69,31.73
2026-06-08T23:25:42.314422,TRAIN_014,SECTION_G,226.0,52.04,82.77,43.05
2026-06-08T23:26:42.314422,TRAIN_008,SECTION_F,222.37,52.97,113.17,44.07
2026-06-08T23:27:42.314422,TRAIN_008,SECTION_C,234.63,55.44,86.45,32.97
2026-06-08T23:28:42.314422,TRAIN_027,SECTION_I,239.57,50.06,85.33,35.21
2026-06-08T23:29:42.314422,TRAIN_012,SECTION_A,222.33,43.94,60.67,32.16
2026-06-08T23:30:42.314422,TRAIN_001,SECTION_J,228.63,47.38,63.15,29.55
2026-06-08T23:31:42.314422,TRAIN_043,SECTION_C,221.25,45.44,100.28,40.6
2026-06-08T23:32:42.314422,TRAIN_040,SECTION_J,235.53,48.38,116.26,37.98
2026-06-08T23:33:42.314422,TRAIN_042,SECTION_G,238.97,50.6,73.46,32.34
2026-06-08T23:34:42.314422,TRAIN_011,SECTION_C,229.98,52.5,65.64,25.29
2026-06-08T23:35:42.314422,TRAIN_039,SECTION_C,228.19,56.9,72.83,40.27
2026-06-08T23:36:42.314422,TRAIN_043,SECTION_B,238.15,58.2,72.74,34.55
2026-06-08T23:37:42.314422,TRAIN_031,SECTION_I,222.67,49.25,77.59,26.46
2026-06-08T23:38:42.314422,TRAIN_017,SECTION_D,237.83,41.77,65.68,27.49
2026-06-08T23:39:42.314422,TRAIN_033,SECTION_J,227.84,55.94,74.13,37.57
2026-06-08T23:40:42.314422,TRAIN_032,SECTION_F,231.19,49.54,115.28,35.93
2026-06-08T23:41:42.314422,TRAIN_029,SECTION_B,230.57,50.93,113.41,29.81
2026-06-08T23:42:42.314422,TRAIN_021,SECTION_I,232.32,51.92,78.98,27.8
2026-06-08T23:43:42.314422,TRAIN_021,SECTION_G,238.84,53.36,119.81,42.69
2026-06-08T23:44:42.314422,TRAIN_040,SECTION_J,239.02,57.8,77.9,27.7
2026-06-08T23:45:42.314422,TRAIN_023,SECTION_E,236.62,59.04,103.31,26.71
2026-06-08T23:46:42.314422,TRAIN_006,SECTION_G,223.83,58.8,98.64,37.4
2026-06-08T23:47:42.314422,TRAIN_022,SECTION_D,226.67,56.19,63.87,30.05
2026-06-08T23:48:42.314422,TRAIN_050,SECTION_J,229.76,57.78,80.54,38.13
2026-06-08T23:49:42.314422,TRAIN_038,SECTION_G,238.11,40.99,117.09,34.78
2026-06-08T23:50:42.314422,TRAIN_037,SECTION_B,230.42,56.98,63.05,29.22
2026-06-08T23:51:42.314422,TRAIN_045,SECTION_G,195.95,87.76,151.87,55.35
2026-06-08T23:52:42.314422,TRAIN_008,SECTION_D,239.68,54.92,118.26,26.41
2026-06-08T23:53:42.314422,TRAIN_041,SECTION_D,231.97,43.39,62.39,36.72
2026-06-08T23:54:42.314422,TRAIN_049,SECTION_A,237.55,47.2,86.8,40.16
2026-06-08T23:55:42.314422,TRAIN_035,SECTION_C,239.98,43.68,115.1,38.79
2026-06-08T23:56:42.314422,TRAIN_011,SECTION_E,236.99,48.87,116.62,36.86
2026-06-08T23:57:42.314422,TRAIN_024,SECTION_E,233.14,48.23,118.76,29.22
2026-06-08T23:58:42.314422,TRAIN_049,SECTION_B,236.9,40.96,88.88,42.24
2026-06-08T23:59:42.314422,TRAIN_021,SECTION_D,221.65,56.61,65.19,37.58
2026-06-09T00:00:42.314422,TRAIN_002,SECTION_A,232.7,57.08,106.36,38.88
2026-06-09T00:01:42.314422,TRAIN_040,SECTION_I,224.33,55.75,102.54,29.48
2026-06-09T00:02:42.314422,TRAIN_019,SECTION_A,222.32,56.95,94.78,30.23
2026-06-09T00:03:42.314422,TRAIN_039,SECTION_F,237.86,55.02,113.29,43.15
2026-06-09T00:04:42.314422,TRAIN_028,SECTION_G,232.79,58.75,114.69,34.52
2026-06-09T00:05:42.314422,TRAIN_017,SECTION_C,224.87,51.53,100.99,36.08
2026-06-09T00:06:42.314422,TRAIN_006,SECTION_A,227.74,51.65,66.73,27.22
2026-06-09T00:07:42.314422,TRAIN_019,SECTION_G,239.47,57.2,65.73,32.89
2026-06-09T00:08:42.314422,TRAIN_038,SECTION_C,237.24,46.99,84.52,42.74
2026-06-09T00:09:42.314422,TRAIN_028,SECTION_J,220.31,41.0,77.56,43.0
2026-06-09T00:10:42.314422,TRAIN_002,SECTION_F,239.6,55.0,67.98,39.6
2026-06-09T00:11:42.314422,TRAIN_038,SECTION_F,227.37,45.09,96.67,35.91
2026-06-09T00:12:42.314422,TRAIN_037,SECTION_D,233.91,49.48,101.01,43.62
2026-06-09T00:13:42.314422,TRAIN_004,SECTION_F,234.25,44.81,101.88,42.44
2026-06-09T00:14:42.314422,TRAIN_022,SECTION_J,238.23,56.54,70.52,41.93
2026-06-09T00:15:42.314422,TRAIN_026,SECTION_D,237.7,59.17,78.35,42.64
2026-06-09T00:16:42.314422,TRAIN_049,SECTION_H,225.63,41.1,71.94,34.06
2026-06-09T00:17:42.314422,TRAIN_043,SECTION_I,232.87,44.67,96.08,35.51
2026-06-09T00:18:42.314422,TRAIN_036,SECTION_B,227.87,43.79,94.02,33.48
2026-06-09T00:19:42.314422,TRAIN_013,SECTION_G,230.51,53.46,90.2,39.8
2026-06-09T00:20:42.314422,TRAIN_032,SECTION_I,231.09,48.57,77.76,36.84
2026-06-09T00:21:42.314422,TRAIN_017,SECTION_I,227.93,49.13,74.22,26.39
2026-06-09T00:22:42.314422,TRAIN_041,SECTION_E,229.28,43.14,113.42,27.73
2026-06-09T00:23:42.314422,TRAIN_036,SECTION_A,224.17,48.29,62.93,28.85
2026-06-09T00:24:42.314422,TRAIN_046,SECTION_F,232.15,46.06,99.38,38.41
2026-06-09T00:25:42.314422,TRAIN_019,SECTION_H,235.18,52.22,61.17,27.2
2026-06-09T00:26:42.314422,TRAIN_035,SECTION_A,228.59,44.34,71.63,35.82
2026-06-09T00:27:42.314422,TRAIN_046,SECTION_B,239.55,52.3,77.37,41.82
2026-06-09T00:28:42.314422,TRAIN_040,SECTION_A,221.14,47.55,113.19,43.95
2026-06-09T00:29:42.314422,TRAIN_028,SECTION_E,231.78,46.93,68.26,33.56
2026-06-09T00:30:42.314422,TRAIN_001,SECTION_B,231.67,46.11,116.27,35.67
2026-06-09T00:31:42.314422,TRAIN_042,SECTION_J,220.73,53.48,108.93,41.63
2026-06-09T00:32:42.314422,TRAIN_018,SECTION_J,224.49,51.25,100.74,58.42
2026-06-09T00:33:42.314422,TRAIN_048,SECTION_D,238.11,25.04,84.7,32.8
2026-06-09T00:34:42.314422,TRAIN_040,SECTION_A,230.89,44.83,114.32,32.06
2026-06-09T00:35:42.314422,TRAIN_033,SECTION_G,228.73,40.8,91.68,34.02
2026-06-09T00:36:42.314422,TRAIN_012,SECTION_H,228.31,43.64,82.27,30.08
2026-06-09T00:37:42.314422,TRAIN_008,SECTION_E,237.76,46.87,95.14,42.19
2026-06-09T00:38:42.314422,TRAIN_024,SECTION_B,227.34,43.59,73.94,31.36
2026-06-09T00:39:42.314422,TRAIN_016,SECTION_H,237.18,41.67,76.37,33.99
2026-06-09T00:40:42.314422,TRAIN_050,SECTION_A,226.18,48.91,115.16,31.4
2026-06-09T00:41:42.314422,TRAIN_004,SECTION_G,230.63,53.54,107.64,27.38
2026-06-09T00:42:42.314422,TRAIN_038,SECTION_A,222.88,55.03,90.81,37.13
2026-06-09T00:43:42.314422,TRAIN_044,SECTION_F,236.5,47.97,84.99,36.75
2026-06-09T00:44:42.314422,TRAIN_027,SECTION_F,234.72,49.56,108.45,30.9
2026-06-09T00:45:42.314422,TRAIN_009,SECTION_E,230.6,55.11,94.24,25.63
2026-06-09T00:46:42.314422,TRAIN_047,SECTION_B,220.52,47.05,84.9,43.73
2026-06-09T00:47:42.314422,TRAIN_016,SECTION_B,229.63,55.7,90.93,32.11
2026-06-09T00:48:42.314422,TRAIN_012,SECTION_I,224.5,59.35,73.96,35.78
2026-06-09T00:49:42.314422,TRAIN_031,SECTION_E,228.27,57.61,72.12,27.87
2026-06-09T00:50:42.314422,TRAIN_024,SECTION_E,237.13,49.07,119.35,30.02
2026-06-09T00:51:42.314422,TRAIN_014,SECTION_G,235.39,51.59,118.18,33.71
2026-06-09T00:52:42.314422,TRAIN_045,SECTION_F,224.84,54.33,85.25,36.24
2026-06-09T00:53:42.314422,TRAIN_025,SECTION_B,239.7,46.99,90.92,42.08
2026-06-09T00:54:42.314422,TRAIN_034,SECTION_A,238.06,55.98,109.63,30.81
2026-06-09T00:55:42.314422,TRAIN_003,SECTION_E,230.57,48.74,103.55,42.44
2026-06-09T00:56:42.314422,TRAIN_024,SECTION_D,230.6,56.94,65.97,34.17
2026-06-09T00:57:42.314422,TRAIN_042,SECTION_C,238.03,45.09,82.48,33.65
2026-06-09T00:58:42.314422,TRAIN_009,SECTION_B,232.72,40.23,75.01,32.93
2026-06-09T00:59:42.314422,TRAIN_026,SECTION_J,230.73,52.65,119.56,42.72
2026-06-09T01:00:42.314422,TRAIN_020,SECTION_B,234.98,49.04,104.92,30.02
2026-06-09T01:01:42.314422,TRAIN_040,SECTION_D,224.7,41.2,62.87,42.15
2026-06-09T01:02:42.314422,TRAIN_010,SECTION_B,237.57,49.75,114.0,26.78
